UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,2,2016,56,4487129,2192680,2294449,1778772,1821049,260384,298956,23115,24157,99274,116644,4115,4047,27020,29596,1801306,1845286,267398,308013,37239,40054,108864,126290,7334,7508,1930358,2027683,1542654,1582259,250027,287027,15310,16845,96979,114137,3303,3271,22085,24144,1560924,1601771,255076,293786,26770,29879,105393,122510,6019,6198,262322,266766,236118,238790,10357,11929,7805,7312,2295,2507,812,776,4935,5452,240382,243515,12322,14227,10469,10175,3471,3780,1315,1310
R,2,2016,57,4320309,2098899,2221410,1707797,1769192,246125,284380,21097,22688,94982,113472,3706,3840,25192,27838,1728748,1792000,252679,292657,34652,37977,103607,122502,6589,6963,1862812,1974982,1495499,1548311,236451,273373,14249,16006,92896,111185,2998,3137,20719,22970,1512569,1566954,241202,279587,25380,28710,100510,119064,5448,5818,236087,246428,212298,220881,9674,11007,6848,6682,2086,2287,708,703,4473,4868,216179,225046,11477,13070,9272,9267,3097,3438,1141,1145
R,2,2016,58,4339961,2103811,2236150,1718557,1789787,241492,280854,21176,22372,94002,112100,3593,3736,24991,27301,1739224,1812093,247997,289021,34726,37646,102561,120678,6501,6829,1874618,1994900,1512312,1573090,232359,270296,14298,15973,92011,110026,2931,3015,20707,22500,1529270,1591253,237168,276427,25508,28670,99628,117503,5410,5663,229193,241250,206245,216697,9133,10558,6878,6399,1991,2074,662,721,4284,4801,209954,220840,10829,12594,9218,8976,2933,3175,1091,1166
R,2,2016,59,4213224,2033262,2179962,1663718,1743321,231442,275084,20004,21497,91163,110181,3396,3484,23539,26395,1683295,1764999,237575,282901,32964,36550,99000,118265,6086,6474,1818278,1950842,1470496,1537817,222694,264866,13536,15426,89279,108032,2747,2886,19526,21815,1486580,1555523,227189,270715,24277,28034,96259,115067,5072,5433,214984,229120,193222,205504,8748,10218,6468,6071,1884,2149,649,598,4013,4580,196715,209476,10386,12186,8687,8516,2741,3198,1014,1041
R,2,2016,60,4108036,1977309,2130727,1621573,1708198,220989,263418,19243,20752,89709,109790,3173,3475,22622,25094,1640359,1728619,226808,270877,31682,35011,97246,117619,5768,6281,1771186,1908247,1436228,1508248,212496,253764,13140,14953,87912,107743,2615,2833,18795,20706,1451681,1524895,216726,259344,23491,26883,94614,114550,4863,5223,206123,222480,185345,199950,8493,9654,6103,5799,1797,2047,558,642,3827,4388,188678,203724,10082,11533,8191,8128,2632,3069,905,1058
R,2,2016,61,4056841,1947186,2109655,1602997,1698420,213522,256207,18238,19658,87824,108084,3100,3304,21505,23982,1620798,1717949,219017,263287,30301,33363,94913,115395,5560,6066,1752503,1896632,1427132,1505957,205719,247309,12810,14504,86160,106206,2569,2732,18113,19924,1441982,1521948,209803,252659,23030,26061,92508,112629,4705,5121,194683,213023,175865,192463,7803,8898,5428,5154,1664,1878,531,572,3392,4058,178816,196001,9214,10628,7271,7302,2405,2766,855,945
R,2,2016,62,3829007,1827147,2001860,1515192,1622516,192573,236741,16664,18069,80203,99341,2717,2976,19798,22217,1531690,1640630,197479,243188,28033,31013,86524,106042,4926,5496,1652124,1807864,1357205,1447264,185417,228586,11763,13354,78764,97655,2251,2474,16724,18531,1371057,1462180,189052,233439,21462,24297,84406,103579,4184,4684,175023,193996,157987,175252,7156,8155,4901,4715,1439,1686,466,502,3074,3686,160633,178450,8427,9749,6571,6716,2118,2463,742,812
R,2,2016,63,3742448,1781299,1961149,1482560,1593632,182273,227301,15545,17252,79892,99258,2712,2901,18317,20805,1497711,1610618,186846,233279,26013,29455,85830,105501,4830,5310,1617980,1777022,1335007,1427016,175602,219557,11068,12841,78501,97632,2310,2435,15492,17541,1347698,1441171,179002,224165,20023,23307,83801,103106,4157,4518,163319,184127,147553,166616,6671,7744,4477,4411,1391,1626,402,466,2825,3264,150013,169447,7844,9114,5990,6148,2029,2395,673,792
R,2,2016,64,3568111,1694386,1873725,1419837,1530748,169964,215246,14394,15997,70706,89749,2370,2624,17115,19361,1433996,1546655,174196,220822,24529,27684,75977,95177,4352,4788,1542551,1703103,1282032,1376455,164074,207925,10447,11965,69472,88277,2009,2208,14517,16273,1293948,1389631,167269,212191,19082,22012,74199,93039,3743,4089,151835,170622,137805,154293,5890,7321,3947,4032,1234,1472,361,416,2598,3088,140048,157024,6927,8631,5447,5672,1778,2138,609,699
R,2,2016,65,3439680,1627000,1812680,1353722,1470528,167421,211727,14048,15511,72912,93870,2397,2498,16500,18546,1367431,1485559,171530,217196,23749,26523,77989,99345,4291,4654,1480095,1644077,1220602,1317913,161488,204586,10284,11522,71680,92358,2027,2127,14014,15571,1232142,1330381,164548,208762,18637,20955,76217,97127,3709,3976,146905,168603,133120,152615,5933,7141,3764,3989,1232,1512,370,371,2486,2975,135289,155178,6982,8434,5112,5568,1772,2218,582,678
R,2,2016,66,3386226,1602725,1783501,1340504,1454112,158392,202690,13493,14681,72447,91812,2377,2528,15512,17678,1353357,1468470,162212,207848,22840,25314,77068,96798,4204,4584,1464783,1624419,1215232,1309783,152967,195963,9974,11117,71359,90461,2001,2137,13250,14958,1226136,1321795,155904,199948,18032,20322,75467,94828,3611,3939,137942,159082,125272,144329,5425,6727,3519,3564,1088,1351,376,391,2262,2720,127221,146675,6308,7900,4808,4992,1601,1970,593,645
R,2,2016,67,3279940,1548593,1731347,1304919,1424351,146545,189255,12569,13798,67792,84847,2214,2375,14554,16721,1316954,1438079,150115,194044,21343,23940,72165,89511,3885,4238,1422227,1583538,1190073,1290094,141609,183175,9430,10496,66759,83577,1880,2030,12476,14166,1200309,1301606,144356,186860,17051,19336,70653,87640,3355,3653,126366,147809,114846,134257,4936,6080,3139,3302,1033,1270,334,345,2078,2555,116645,136473,5759,7184,4292,4604,1512,1871,530,585
R,2,2016,68,3349931,1580663,1769268,1351684,1479804,137139,178137,12024,13120,63409,79502,2066,2149,14341,16556,1363665,1493512,140633,182758,20874,23370,67464,83991,3697,3970,1459134,1626697,1241109,1349963,132529,172363,8978,10067,62424,78342,1770,1837,12324,14125,1251326,1361533,135208,175972,16718,19008,66014,82298,3226,3452,121529,142571,110575,129841,4610,5774,3046,3053,985,1160,296,312,2017,2431,112339,131979,5425,6786,4156,4362,1450,1693,471,518
R,2,2016,69,3055295,1437198,1618097,1234563,1359170,119457,157399,10958,11975,57383,72719,1854,1877,12983,14957,1245512,1371591,122494,161454,18949,21122,61023,76838,3357,3566,1327989,1487320,1135028,1240049,115345,152053,8270,9258,56592,71614,1585,1596,11169,12750,1144404,1250531,117672,155200,15283,17215,59812,75253,2901,3095,109209,130777,99535,119121,4112,5346,2688,2717,791,1105,269,281,1814,2207,101108,121060,4822,6254,3666,3907,1211,1585,456,471
R,2,2016,70,2452663,1144733,1307930,970590,1083867,102473,137504,8935,10038,50527,62459,1679,1783,10529,12279,979325,1093990,105000,140856,15177,17317,53716,66015,3009,3253,1046798,1188538,881191,974940,98778,132629,6609,7558,49769,61526,1452,1530,8999,10355,888592,983393,100686,135170,12028,13816,52609,64638,2616,2839,97935,119392,89399,108927,3695,4875,2326,2480,758,933,227,253,1530,1924,90733,110597,4314,5686,3149,3501,1107,1377,393,414
R,2,2016,71,2432835,1128529,1304306,962212,1085912,97969,133975,8490,9707,48194,60869,1484,1683,10180,12160,970753,1095957,100379,137363,14555,16993,51171,64305,2782,3156,1038008,1192185,879410,983416,94621,129595,6406,7370,47507,59979,1280,1445,8784,10380,886717,991920,96468,132206,11746,13732,50168,63003,2447,2762,90521,112121,82802,102496,3348,4380,2084,2337,687,890,204,238,1396,1780,84036,104037,3911,5157,2809,3261,1003,1302,335,394
R,2,2016,72,2407649,1110956,1296693,957384,1094377,91298,126472,7778,9098,43820,53820,1362,1403,9314,11523,965240,1103968,93337,129586,13524,16125,46451,56930,2543,2779,1028883,1191962,882216,998485,88212,122419,5946,7022,43193,53020,1193,1216,8123,9800,889053,1006576,89799,124810,11050,13154,45533,55737,2245,2440,82073,104731,75168,95892,3086,4053,1832,2076,627,800,169,187,1191,1723,76187,97392,3538,4776,2474,2971,918,1193,298,339
R,2,2016,73,2331238,1070186,1261052,924178,1066341,86176,121496,7286,8465,42609,52726,1178,1372,8759,10652,931526,1075197,88243,124365,12717,15071,45016,55563,2197,2564,994243,1160795,854584,974614,83264,117476,5686,6467,42059,51980,1023,1157,7627,9101,860967,982138,84868,119674,10535,12273,44194,54465,1916,2217,75943,100257,69594,91727,2912,4020,1600,1998,550,746,155,215,1132,1551,70559,93059,3375,4691,2182,2798,822,1098,281,347
R,2,2016,74,2025487,921500,1103987,792773,929345,75338,108525,6505,7443,38083,47947,1075,1178,7726,9549,799214,937279,77130,111086,11194,13289,40333,50556,2003,2252,853293,1015330,730267,847864,72776,105212,5034,5779,37577,47275,937,989,6702,8211,735828,854641,74158,107205,9196,10923,39576,49562,1763,1948,68207,88657,62506,81481,2562,3313,1471,1664,506,672,138,189,1024,1338,63386,82638,2972,3881,1998,2366,757,994,240,304
R,2,2016,75,1873056,843527,1029529,722340,863705,69880,102819,5950,7052,37193,46114,1018,1125,7146,8714,728315,870921,71479,105180,10250,12279,39368,48591,1895,2154,778581,943214,662720,784435,67456,99460,4582,5481,36717,45462,891,947,6215,7429,667900,790533,68687,101270,8381,10039,38654,47642,1671,1855,64946,86315,59620,79270,2424,3359,1368,1571,476,652,127,178,931,1285,60415,80388,2792,3910,1869,2240,714,949,224,299
R,2,2016,76,1747218,783827,963391,671302,807652,65056,96844,5326,6481,34668,42887,921,1147,6554,8380,676820,814606,66541,99109,9169,11490,36671,45240,1720,2155,723431,882408,615908,733335,62744,93670,4090,5017,34202,42272,790,950,5697,7164,620676,739254,63892,95390,7483,9406,36007,44345,1508,1834,60396,80983,55394,74317,2312,3174,1236,1464,466,615,131,197,857,1216,56144,75352,2649,3719,1686,2084,664,895,212,321
R,2,2016,77,1662623,741043,921580,639206,779396,58722,88896,4881,6011,31563,38830,788,994,5883,7453,644167,785610,60065,90872,8449,10466,33301,40946,1456,1868,685732,845699,588325,709678,56686,85928,3786,4647,31172,38288,666,827,5097,6331,592595,714921,57708,87427,6931,8523,32723,40140,1271,1581,55311,75881,50881,69718,2036,2968,1095,1364,391,542,122,167,786,1122,51572,70689,2357,3445,1518,1943,578,806,185,287
R,2,2016,78,1545878,681783,864095,587705,729253,54104,84130,4383,5549,29372,37327,753,962,5466,6874,592342,734979,55400,86015,7624,9544,31008,39285,1372,1794,630614,793338,540571,664262,52286,81362,3375,4296,29016,36802,634,792,4732,5824,544568,669070,53270,82794,6240,7777,30479,38517,1175,1523,51169,70757,47134,64991,1818,2768,1008,1253,356,525,119,170,734,1050,47774,65909,2130,3221,1384,1767,529,768,197,271
R,2,2016,79,1429240,621808,807432,537514,683583,48236,77449,3866,5007,26647,34257,659,821,4886,6315,541652,688826,49333,79171,6687,8700,28198,36079,1232,1559,574551,740917,493862,622231,46492,74944,3016,3845,26340,33776,571,700,4270,5421,497457,626700,47323,76280,5530,7073,27746,35396,1088,1357,47257,66515,43652,61352,1744,2505,850,1162,307,481,88,121,616,894,44195,62126,2010,2891,1157,1627,452,683,144,202
R,2,2016,80,1353040,580698,772342,502462,653243,45540,74939,3519,4762,24169,32557,601,766,4407,6075,506143,658284,46552,76564,6066,8302,25536,34316,1169,1455,536611,709219,461743,595071,43918,72570,2725,3648,23879,32100,524,634,3822,5196,464927,599352,44686,73830,4981,6742,25101,33645,1024,1247,44087,63123,40719,58172,1622,2369,794,1114,290,457,77,132,585,879,41216,58932,1866,2734,1085,1560,435,671,145,208
R,2,2016,81,1262672,534748,727924,464477,618905,40911,69273,3125,4309,21673,29158,543,676,4019,5603,467919,623560,41795,70763,5415,7587,22928,30838,1040,1323,494762,669508,427384,564957,39549,67128,2414,3277,21399,28736,471,571,3545,4839,430412,568958,40247,68290,4475,6159,22515,30230,925,1142,39986,58416,37093,53948,1362,2145,711,1032,274,422,72,105,474,764,37507,54602,1548,2473,940,1428,413,608,115,181
R,2,2016,82,1126921,469944,656977,408973,558192,35199,62214,2671,3704,19112,27210,499,615,3490,5042,411944,562401,35971,63533,4649,6607,20251,28715,918,1232,435149,604723,376716,509893,34012,60261,2056,2836,18881,26839,425,536,3059,4358,379318,513512,34609,61286,3818,5405,19912,28181,800,1080,34795,52254,32257,48299,1187,1953,615,868,231,371,74,79,431,684,32626,48889,1362,2247,831,1202,339,534,118,152
R,2,2016,83,1091456,445741,645715,388960,550543,33069,60269,2452,3619,17638,25994,430,569,3192,4721,391656,554492,33801,61551,4213,6343,18693,27347,830,1153,413660,596120,359179,504696,31960,58414,1886,2800,17419,25644,381,491,2835,4075,361561,508083,32545,59433,3467,5218,18378,26824,747,1006,32081,49595,29781,45847,1109,1855,566,819,219,350,49,78,357,646,30095,46409,1256,2118,746,1125,315,523,83,147
R,2,2016,84,1000951,402852,598099,356318,517019,26525,50691,2021,3082,14898,22556,368,483,2722,4268,358654,520595,27151,51819,3523,5565,15790,23769,709,995,373673,553403,329053,475530,25671,49160,1534,2345,14724,22275,310,421,2381,3672,331083,478581,26172,50035,2856,4520,15534,23362,611,874,29179,44696,27265,41489,854,1531,487,737,174,281,58,62,341,596,27571,42014,979,1784,667,1045,256,407,98,121
R,2,2016,85,957767,375932,581835,331819,502666,24979,49022,1878,2953,14276,22629,367,482,2613,4083,334034,506096,25554,50123,3333,5271,15151,23836,692,960,348397,537807,306194,461781,24085,47537,1402,2215,14121,22357,324,402,2271,3515,308123,464714,24531,48384,2675,4254,14896,23423,615,832,27535,44028,25625,40885,894,1485,476,738,155,272,43,80,342,568,25911,41382,1023,1739,658,1017,255,413,77,128
R,2,2016,86,857709,328585,529124,290476,457807,21714,45036,1674,2534,12182,19773,318,435,2221,3539,292375,460738,22228,46016,2934,4558,12870,20786,598,862,304533,490437,268074,421818,20948,43727,1263,1942,12046,19513,277,374,1925,3063,269714,424348,21346,44496,2376,3734,12653,20406,521,748,24052,38687,22402,35989,766,1309,411,592,136,260,41,61,296,476,22661,36390,882,1520,558,824,217,380,77,114
R,2,2016,87,770016,287761,482255,255693,419282,18192,39678,1386,2177,10326,17427,236,387,1928,3304,257307,422041,18636,40601,2485,4074,10940,18357,472,792,267368,448308,236645,387813,17556,38458,1043,1641,10215,17217,209,325,1700,2854,238060,390169,17916,39188,2032,3327,10770,18045,418,689,20393,33947,19048,31469,636,1220,343,536,111,210,27,62,228,450,19247,31872,720,1413,453,747,170,312,54,103
R,2,2016,88,694963,252016,442947,224024,386461,15780,35848,1144,1975,9199,15440,193,311,1676,2912,225450,388898,16143,36603,2077,3697,9740,16243,408,680,234975,413394,208062,359006,15293,34811,865,1502,9104,15254,166,262,1485,2559,209322,361133,15587,35413,1696,3050,9599,15971,363,590,17041,29553,15962,27455,487,1037,279,473,95,186,27,49,191,353,16128,27765,556,1190,381,647,141,272,45,90
R,2,2016,89,601942,212176,389766,188720,340852,13244,30942,952,1724,7698,13456,152,281,1410,2511,189919,342983,13569,31651,1755,3144,8135,14139,323,574,197851,364320,175335,317272,12791,30004,745,1322,7615,13282,130,245,1235,2195,176386,319117,13045,30577,1459,2589,8002,13898,278,509,14325,25446,13385,23580,453,938,207,402,83,174,22,36,175,316,13533,23866,524,1074,296,555,133,241,45,65
R,2,2016,90,520884,176694,344190,156905,301115,11044,27243,782,1409,6687,11929,114,236,1162,2258,157892,302995,11328,27895,1423,2709,7052,12533,255,500,164921,322417,145912,280914,10701,26458,577,1076,6619,11783,96,203,1016,1983,146772,282563,10925,26990,1142,2242,6946,12315,222,434,11773,21773,10993,20201,343,785,205,333,68,146,18,33,146,275,11120,20432,403,905,281,467,106,218,33,66
R,2,2016,91,449770,147452,302318,131043,265726,9022,23095,642,1286,5704,10080,103,221,938,1910,131837,267326,9253,23667,1161,2397,6014,10577,215,432,137949,284087,122160,248789,8741,22451,482,987,5646,9962,91,194,829,1704,122861,250212,8923,22931,954,1996,5921,10407,191,386,9503,18231,8883,16937,281,644,160,299,58,118,12,27,109,206,8976,17114,330,736,207,401,93,170,24,46
R,2,2016,92,366024,116991,249033,103826,219308,7089,18703,506,952,4680,8377,82,167,808,1526,104507,220578,7297,19159,947,1852,4942,8764,171,334,109094,234643,96443,205949,6849,18181,383,728,4632,8280,69,146,718,1359,97049,207076,7019,18563,778,1542,4873,8629,146,300,7897,14390,7383,13359,240,522,123,224,48,97,13,21,90,167,7458,13502,278,596,169,310,69,135,25,34
R,2,2016,93,295385,90887,204498,80242,179701,5697,15758,392,766,3893,6885,57,141,606,1247,80771,180724,5840,16123,719,1471,4096,7224,135,302,85045,192892,74799,168883,5513,15349,299,605,3856,6814,47,122,531,1119,75261,169791,5625,15664,581,1246,4043,7120,115,266,5842,11606,5443,10818,184,409,93,161,37,71,10,19,75,128,5510,10933,215,459,138,225,53,104,20,36
R,2,2016,94,243131,72274,170857,64347,151289,4104,12549,286,639,2998,5230,54,117,485,1033,64760,152147,4242,12873,560,1231,3145,5496,109,241,68033,161716,60354,142788,4000,12238,226,506,2975,5176,46,101,432,907,60720,143541,4115,12513,472,1036,3111,5406,92,207,4241,9141,3993,8501,104,311,60,133,23,54,8,16,53,126,4040,8606,127,360,88,195,34,90,17,34
R,2,2016,95,181292,51504,129788,45436,113946,3124,9882,205,483,2329,4583,36,85,374,809,45754,114607,3226,10143,405,945,2446,4787,84,188,48417,122802,42581,107443,3024,9652,151,378,2304,4540,28,74,329,715,42863,108024,3107,9875,327,787,2410,4722,69,167,3087,6986,2855,6503,100,230,54,105,25,43,8,11,45,94,2891,6583,119,268,78,158,36,65,15,21
R,2,2016,96,129050,35204,93846,30700,81840,2360,7727,148,339,1721,3327,31,59,244,554,30893,82290,2434,7916,280,658,1798,3464,67,129,33107,88992,28743,77316,2297,7558,115,271,1708,3299,26,52,218,496,28916,77714,2359,7722,235,563,1778,3422,58,112,2097,4854,1957,4524,63,169,33,68,13,28,5,7,26,58,1977,4576,75,194,45,95,20,42,9,17
R,2,2016,97,94641,24499,70142,21468,61636,1541,5402,109,248,1194,2399,22,41,165,416,21606,61981,1589,5544,194,477,1251,2498,43,97,23126,66750,20202,58488,1492,5269,81,205,1188,2380,19,36,144,372,20321,58797,1531,5389,156,415,1237,2468,39,90,1373,3392,1266,3148,49,133,28,43,6,19,3,5,21,44,1285,3184,58,155,38,62,14,30,4,7
R,2,2016,98,66246,16427,49819,14341,43525,1040,3962,70,185,851,1794,15,37,110,316,14429,43778,1073,4076,131,368,883,1865,34,78,15491,47431,13475,41304,1007,3881,57,156,845,1777,13,33,94,280,13549,41525,1034,3976,108,324,872,1840,28,69,936,2388,866,2221,33,81,13,29,6,17,2,4,16,36,880,2253,39,100,23,44,11,25,6,9
R,2,2016,99,44763,10470,34293,8972,29676,721,2897,52,136,629,1333,11,24,85,227,9045,29859,743,2982,94,257,655,1394,24,58,9899,32668,8445,28181,704,2826,40,112,625,1325,10,20,75,204,8510,28343,724,2897,78,223,646,1380,21,53,571,1625,527,1495,17,71,12,24,4,8,1,4,10,23,535,1516,19,85,16,34,9,14,3,5
R,2,2016,100,79631,16314,63317,13415,53308,1352,6366,104,262,1261,2887,25,61,157,433,13537,53647,1411,6553,186,481,1315,3006,51,115,15270,60196,12471,50440,1315,6242,80,220,1250,2863,22,56,132,375,12574,50736,1362,6396,150,413,1294,2963,44,103,1044,3121,944,2868,37,124,24,42,11,24,3,5,25,58,963,2911,49,157,36,68,21,43,7,12
R,3,2016,999,322196377,158642582,163553795,122949835,125137540,20502978,22324814,2036697,2001677,8630618,9474715,385952,374569,4136502,4240480,126622231,128881052,22316173,24231264,3320917,3351838,10159855,11007874,760349,754448,129812266,135323641,97542823,100310272,19170594,20941092,1174212,1208689,8350112,9192542,282904,278799,3291621,3392247,100462733,103300886,20601637,22454805,2095347,2197525,9645880,10491088,577006,578823,28830316,28230154,25407012,24827268,1332384,1383722,862485,792988,280506,282173,103048,95770,844881,848233,26159498,25580166,1714536,1776459,1225570,1154313,513975,516786,183343,175625
R,3,2016,0,3965171,2028283,1936888,1465234,1393985,302771,294510,32505,31295,100281,94441,5980,5680,121512,116977,1577174,1501741,368250,358140,56881,54658,144964,137014,14537,13843,1502926,1432616,1015783,962974,274679,267417,16804,16042,94452,88885,4090,3870,97118,93428,1105682,1049439,327924,319162,32736,31270,131595,124251,10385,9874,525357,504272,449451,431011,28092,27093,15701,15253,5829,5556,1890,1810,24394,23549,471492,452302,40326,38978,24145,23388,13369,12763,4152,3969
R,3,2016,1,4001503,2046147,1955356,1472865,1402414,306311,298326,32835,31840,106193,100125,6004,5820,121939,116831,1585161,1509974,371816,361575,57310,55314,151210,142830,14665,14020,1522832,1451295,1025454,971744,277746,270857,17171,16549,100570,94662,4194,4029,97697,93454,1115842,1058169,331015,322301,33260,31912,138169,130249,10622,10116,523315,504061,447411,430670,28565,27469,15664,15291,5623,5463,1810,1791,24242,23377,469319,451805,40801,39274,24050,23402,13041,12581,4043,3904
R,3,2016,2,3968052,2030319,1937733,1463265,1391435,305415,296697,33172,31845,102878,97370,5750,5495,119839,114891,1573575,1497155,369510,359124,57500,55085,147150,139085,14404,13611,1511909,1440812,1019751,966688,277216,269546,17540,16766,97481,92203,4024,3814,95897,91795,1108445,1051537,329313,320310,33562,32012,134362,126869,10374,9750,518410,496921,443514,424747,28199,27151,15632,15079,5397,5167,1726,1681,23942,23096,465130,445618,40197,38814,23938,23073,12788,12216,4030,3861
R,3,2016,3,3987662,2037731,1949931,1466619,1399488,304883,296480,32881,31670,108331,102542,5887,5625,119130,114126,1576128,1504400,368014,357694,57115,54965,152921,144586,14651,13894,1518358,1449180,1021059,970188,277216,269731,17598,16902,103040,97320,4156,3911,95289,91128,1109038,1054332,328419,319383,33531,32191,140300,132332,10609,9966,519373,500751,445560,429300,27667,26749,15283,14768,5291,5222,1731,1714,23841,22998,467090,450068,39595,38311,23584,22774,12621,12254,4042,3928
R,3,2016,4,4002029,2046531,1955498,1480887,1411051,306089,297074,33490,32022,102595,97601,5616,5387,117854,112363,1589262,1514353,368877,357220,57871,55273,146062,138822,14196,13540,1520048,1449170,1028316,975628,278737,270683,17809,17013,97368,92607,3888,3727,93930,89512,1115080,1058297,329575,319389,33803,32239,133517,126859,10166,9667,526483,506328,452571,435423,27352,26391,15681,15009,5227,4994,1728,1660,23924,22851,474182,456056,39302,37831,24068,23034,12545,11963,4030,3873
R,3,2016,5,4051723,2070709,1981014,1503828,1434779,308820,299545,32158,31279,101841,97225,5636,5342,118426,112844,1612815,1538526,371733,359947,56844,55043,145386,138254,14294,13469,1531623,1460791,1036241,983826,282885,273995,17830,17299,96679,92380,3934,3743,94054,89548,1123161,1066475,333672,322709,33936,32835,132833,126454,10258,9687,539086,520223,467587,450953,25935,25550,14328,13980,5162,4845,1702,1599,24372,23296,489654,472051,38061,37238,22908,22208,12553,11800,4036,3782
R,3,2016,6,4014963,2048291,1966672,1473932,1408233,308238,300219,32973,31991,107780,104277,6115,5964,119253,115988,1583719,1514800,372277,363171,57156,55668,151603,146400,14577,14175,1520846,1457541,1023730,973891,279136,272005,17394,16977,101701,98423,4083,3947,94802,92298,1111450,1059083,330935,322807,33055,32430,137992,133483,10284,9947,527445,509131,450202,434342,29102,28214,15579,15014,6079,5854,2032,2017,24451,23690,472269,455717,41342,40364,24101,23238,13611,12917,4293,4228
R,3,2016,7,4068705,2075911,1992794,1497698,1431273,314794,306712,33180,31981,107299,103824,6239,6097,116701,112907,1604818,1535041,377609,368072,57080,54705,149767,144553,14610,14142,1545139,1482120,1043118,994270,285816,278608,17542,17060,101260,98089,4210,4105,93193,89988,1129001,1077394,336907,328545,33129,31702,136698,131988,10393,9973,530772,510674,454580,437003,28978,28104,15638,14921,6039,5735,2029,1992,23508,22919,475817,457647,40702,39527,23951,23003,13069,12565,4217,4169
R,3,2016,8,4161445,2124268,2037177,1537208,1467067,319997,312123,34165,33198,110789,106576,6317,6097,115792,112116,1643391,1569840,381961,373195,58060,56357,153085,146735,14794,14077,1580188,1514647,1069781,1018596,290958,284088,17892,17730,104868,100940,4247,4044,92442,89249,1154950,1100717,341423,333709,33449,32715,140089,134301,10492,9898,544080,522530,467427,448471,29039,28035,16273,15468,5921,5636,2070,2053,23350,22867,488441,469123,40538,39486,24611,23642,12996,12434,4302,4179
R,3,2016,9,4174633,2132447,2042186,1550364,1479262,320067,310289,34796,33161,108533,104717,6210,6043,112477,108714,1653541,1578879,379793,368768,58237,55956,149907,143817,14489,13896,1589975,1520635,1083583,1030635,291490,282558,18202,17643,102572,99130,4215,4022,89913,86647,1166434,1110359,340159,330295,33545,32451,137043,131662,10288,9771,542472,521551,466781,448627,28577,27731,16594,15518,5961,5587,1995,2021,22564,22067,487107,468520,39634,38473,24692,23505,12864,12155,4201,4125
R,3,2016,10,4127409,2109070,2018339,1544330,1467919,310406,303160,33833,32769,107433,105128,6088,6041,106980,103322,1642304,1562498,366648,358028,56717,54688,146791,142929,13875,13429,1580411,1511546,1087768,1030213,283221,276882,17931,17627,101802,99907,4080,4117,85609,82800,1166471,1106255,329222,321800,32892,31927,134766,131591,9847,9598,528659,506793,456562,437706,27185,26278,15902,15142,5631,5221,2008,1924,21371,20522,475833,456243,37426,36228,23825,22761,12025,11338,4028,3831
R,3,2016,11,4124230,2104545,2019685,1545455,1473259,307501,298867,33432,32342,109297,108990,6109,5860,102751,100367,1639437,1564899,360607,351223,55898,54225,147636,145879,13625,13210,1587266,1522286,1097305,1042913,281290,273474,18050,17279,103759,103757,4219,4095,82643,80768,1173248,1116903,324796,316501,32960,31801,136020,134844,9802,9599,517279,497399,448150,430346,26211,25393,15382,15063,5538,5233,1890,1765,20108,19599,466189,447996,35811,34722,22938,22424,11616,11035,3823,3611
R,3,2016,12,4126730,2104563,2022167,1553451,1482494,305110,297143,32390,31880,108426,108377,5874,5620,99312,96653,1644267,1570922,355979,347028,54679,53529,145308,144017,13229,12685,1599602,1533769,1115241,1058914,279779,272716,17670,17165,103065,103250,4065,3909,79782,77815,1188481,1130391,321491,313723,32509,31690,134057,133217,9558,9151,504961,488398,438210,423580,25331,24427,14720,14715,5361,5127,1809,1711,19530,18838,455786,440531,34488,33305,22170,21839,11251,10800,3671,3534
